TIC ID;TOI;TESS Disposition;TFOPWG Disposition;Source;Period (days);Period (days) err;Date TOI Alerted (UTC);Date TOI Updated (UTC);Date Modified;Comments
373844472;275.01;PC;APC;qlp;0.9195603;0.0000002;04/12/2018;04/12/2018;29/10/2021 00:00;TFOP FP
382188882;276.01;PC;FP;spoc;4.800.523;0.000607;30/11/2018;30/11/2018;29/10/2021 00:00;likely EB
439456714;277.01;PC;PC;spoc;399.344.182.704.717;0.000008306464;30/11/2018;13/07/2021;29/10/2021 00:00;
244161191;278.01;PC;;spoc;0.298730995689558;0.000005818342;11/12/2018;15/11/2021;25/11/2021 12:05;likely SV
122613513;279.01;PC;PC;qlp;114.707.838;0.0001502;17/05/2019;22/12/2020;29/10/2021 00:00;
42054565;280.01;PC;PC;spoc;101.843.061.384.695;0.000040706487;11/12/2018;22/12/2020;29/10/2021 00:00;low SNR
38696105;281.01;PC;PC;qlp-s39-tois;55.765.284;0.000017;30/11/2018;21/03/2022;25/03/2022 12:06;potential L1 candidate
29781292;282.01;PC;PC;spoc-s01-s39-b0A-PC;560.065.498.507.396;0.00020604739;07/05/2019;22/03/2022;25/03/2022 12:06;potential multi planet system
29781292;282.02;IS;FA;qlp;3.132.312;0.00354;20/12/2018;17/08/2021;29/10/2021 00:00;TFOP FA
29781292;282.03;PC;PC;spoc-s01-s39-b0A-PC;842.590.926.198.253;0.00046228472;06/06/2019;21/03/2022;25/03/2022 12:06;potential long-period small planet
29781292;282.04;PC;PC;spoc-s01-s39-b0A-PC;228.910.865.480.242;0.00009704972;21/10/2021;21/03/2022;25/03/2022 12:06;low MES
382626661;283.01;PC;PC;spoc-s01-s39-b0A-PC;176.175.331.329.338;0.000031093998;07/05/2019;22/03/2022;25/03/2022 12:06;
277103955;284.01;EB;FP;spoc-s01s06-b0A;130.913.582.680.968;0.00003437363;16/01/2019;07/12/2021;21/12/2021 12:05;retired as NEB
220459976;285.01;PC;PC;spoc;32.332.528;0.006676;20/12/2018;20/12/2018;29/10/2021 00:00;possible single transit
150030205;286.01;PC;PC;spoc-s01-s39-b0A-PC;451.172.342.060.306;0.000007157832;07/05/2019;18/03/2022;25/03/2022 12:06;potential L1 planet
150030205;286.02;PC;PC;spoc-s01-s39-b0A-PC;39.361.949.263.157;0.00011536783;11/03/2020;21/03/2022;25/03/2022 12:06;potential multi
2758565;287.01;PC;PC;spoc;378.181.200.049.672;0.00025488582;20/12/2018;06/11/2020;29/10/2021 00:00;synchronized with stellar rotation
47316976;288.01;PC;PC;spoc;711.744.652.213.274;0.0037701607;28/09/2018;20/05/2020;29/10/2021 00:00;companion likely a star not planet (see observing notes)
201292545;289.01;PC;PC;qlp;.0;.0;03/10/2018;20/05/2020;29/10/2021 00:00;single event
201233610;290.01;EB;FP;qlp;2.105.271;0.00008;03/10/2018;13/11/2020;29/10/2021 00:00;retired as EB due to size
49710555;291.01;PC;FP;qlp;1.208.837;0.00006;20/12/2018;20/05/2020;29/10/2021 00:00;
180285396;292.01;PC;PC;spoc;103.692.425.648.657;0.0012921003;20/12/2018;06/11/2020;29/10/2021 00:00;V-shaped3
355637190;293.01;PC;APC;qlp-s01s02;0.80546;0.00002;20/12/2018;06/12/2021;06/12/2021 00:00;V-shaped
188570092;294.01;CP;CP;qlp-tois-update;732.829;0.00054;20/12/2018;18/01/2022;18/01/2022 00:00;HATS-72 b
327952677;295.01;PC;KP;spoc;339.710.906.033.268;0.0003054934;20/12/2018;06/11/2020;29/10/2021 00:00;WASP-146 b
382463648;296.01;PC;PC;qlp;252.584;0.00019;20/12/2018;27/10/2020;29/10/2021 00:00;The period could be either 12.635 or 25.27
115242351;297.01;PC;PC;qlp;567.116;0.00336;20/12/2018;20/05/2020;29/10/2021 00:00;
206686292;298.01;PC;APC;spoc;132.886.045.197.006;0.0001320532;20/12/2018;20/05/2020;29/10/2021 00:00;large
156075294;299.01;PC;PC;spoc;572.161.990.878.124;0.0013569265;20/12/2018;06/11/2020;29/10/2021 00:00;
166697854;300.01;EB;FP;qlp-s01s02;275.753;0.00046;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP
144301052;301.01;PC;PC;qlp;374.405;0.00002;20/12/2018;20/05/2020;29/10/2021 00:00;
229111835;302.01;PC;PC;qlp;670.145;0.00101;20/12/2018;20/05/2020;29/10/2021 00:00;
145750719;303.01;PC;KP;qlp;35.608;0.00001;20/12/2018;19/11/2020;29/10/2021 00:00;HATS-60 b
262530873;304.01;EB;FP;qlp;224.172;0.00091;20/12/2018;17/11/2020;29/10/2021 00:00;TFOP FP
102030574;305.01;PC;PC;qlp;994.915;0.00001;20/12/2018;17/11/2020;29/10/2021 00:00;likely EB
9100874;307.01;PC;PC;qlp;616.679;0.00002;20/12/2018;17/11/2020;29/10/2021 00:00;odd-even difference
281710229;308.01;PC;APC;qlp-s01s02;830.985;0.00127;20/12/2018;06/12/2021;06/12/2021 00:00;v-shaped
228507250;309.01;PC;PC;qlp;615.736;0.00001;20/12/2018;19/11/2020;07/11/2021 00:00;No stellar radius
175477257;310.01;PC;PC;qlp;426.956;0.00001;20/12/2018;19/11/2020;29/10/2021 00:00;TOI 310
434105231;311.01;PC;APC;qlp-s01s02;0.79632;0.00003;20/12/2018;06/12/2021;06/12/2021 00:00;maybe EB
180145006;312.01;PC;APC;spoc;354.137.869.125.894;0.00062835315;20/12/2018;06/11/2020;29/10/2021 00:00;
9102327;313.01;EB;FP;qlp-s01s02;32.615;0.00086;20/12/2018;06/12/2021;06/12/2021 00:00;target star is two stars in Gaia
316769613;314.01;PC;PC;qlp;1.018.108;0.00011;20/12/2018;17/11/2020;29/10/2021 00:00;TOI 314. TFOP investigation in progress.
66356824;315.01;EB;FP;spoc;177.719.865.473.641;0.00027661814;20/12/2018;17/11/2020;29/10/2021 00:00;odd-even
8988289;316.01;PC;APC;qlp-s01s02;1.332.379;.0;20/12/2018;06/12/2021;06/12/2021 00:00;V-shaped
402319411;317.01;PC;PC;spoc-s42-b0A;332.665.460.183.791;0.0003134512;20/12/2018;18/01/2022;26/01/2022 12:06;
206352378;318.01;PC;PC;spoc;374.624.334.761.492;0.00037575577;20/12/2018;01/10/2020;29/10/2021 00:00;V-shaped
389753172;319.01;PC;APC;qlp-s01s02;0.71356;0.00001;20/12/2018;06/12/2021;06/12/2021 00:00;There is a potential odd even
188593930;320.01;EB;FP;qlp-s01s02;146.503;0.00029;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP
175476629;321.01;EB;FP;qlp-s01s02;114.057;0.00053;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP
198077394;322.01;PC;PC;spoc;399.056.878.677.406;0.000051962495;28/09/2018;04/10/2021;29/10/2021 00:00;
251852984;323.01;PC;PC;spoc;277.239.154.333.576;0.0005796898;20/12/2018;06/11/2020;29/10/2021 00:00;
156002449;324.01;PC;PC;spoc;528.502.063.602.228;0.000723285;20/12/2018;06/11/2020;29/10/2021 00:00;Big
144336525;326.01;PC;APC;qlp;0.24733;0.00001;20/12/2018;20/12/2018;29/10/2021 00:00;really short period.
206669860;327.01;PC;PC;spoc;1.005.525.597.142;0.0064994176;20/12/2018;02/10/2020;29/10/2021 00:00;two events
139357541;328.01;PC;PC;qlp;447.894;0.00109;20/12/2018;20/05/2020;29/10/2021 00:00;V-shaped
169765334;329.01;PC;PC;qlp;570.426;0.00005;20/12/2018;19/11/2020;29/10/2021 00:00;
27966179;330.01;PC;PC;spoc;427.955.476.986.651;0.00037567076;20/12/2018;06/11/2020;29/10/2021 00:00;check to update the parameters
262531275;331.01;PC;PC;qlp;24.843.369;0.0000234;20/12/2018;22/12/2020;29/10/2021 00:00;possible centroid offset
139285832;332.01;PC;PC;qlp;0.77685;0.00003;20/12/2018;20/11/2020;11/03/2022 00:00;
224245334;333.01;PC;PC;qlp;379.069;0.00166;20/12/2018;20/05/2020;29/10/2021 00:00;
233964642;334.01;PC;APC;spoc-s01-s36-b0A;17.915.885.404.407;0.00021041239;29/09/2018;07/12/2021;21/12/2021 12:05;v-shaped
41865539;335.01;EB;FP;qlp-s01s02;126.092;0.0004;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP
55452495;336.01;PC;FP;qlp;1.770.758;0.00002;01/10/2018;06/11/2020;29/10/2021 00:00;TFOPWG FP Retired as NEB
155986102;337.01;EB;FP;qlp-s01s02;687.168;0.00112;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP: retired as eccentric EB
116156517;338.01;PC;KP;spoc;536.697.084.831.153;0.0006477609;20/12/2018;06/11/2020;29/10/2021 00:00;WASP-190 b
69838258;339.01;EB;FP;qlp-s01s02;673.069;0.00072;20/12/2018;06/12/2021;06/12/2021 00:00;WASP confirms NEB
80439101;340.01;PC;PC;qlp;742.229;0.00093;20/12/2018;20/05/2020;29/10/2021 00:00;V-shaped
33911302;341.01;PC;PC;qlp;181.383;0.00024;20/12/2018;20/05/2020;29/10/2021 00:00;
415969574;342.01;EB;FP;qlp-s01s02;1.045.776;0.00388;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP
66497310;343.01;PC;PC;qlp;175.807;0.00001;20/12/2018;06/11/2020;29/10/2021 00:00;
13023378;344.01;PC;PC;spoc;606.685.333.340.284;0.00067980116;20/12/2018;06/11/2020;29/10/2021 00:00;TOI 344
308208458;345.01;PC;PC;spoc;112.187.717.934.563;0.004739248;20/12/2018;06/11/2020;29/10/2021 00:00;possible odd even
224271611;347.01;PC;PC;qlp;404.003;0.00001;20/12/2018;17/11/2020;29/10/2021 00:00;
70785910;348.01;PC;PC;qlp;0.49346;.0;20/12/2018;20/05/2020;29/10/2021 00:00;a/Rs < 2
382474101;349.01;PC;APC;qlp-s01s02;265.221;0.00007;20/12/2018;06/12/2021;06/12/2021 00:00;400 ppm secondary
199731190;350.01;PC;APC;qlp-s01s02;251.276;0.00031;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP APC: previously retired as BEB to chromaticity
228381868;351.01;PC;KP;spoc;693.030.367.727.826;0.001148127;20/12/2018;06/11/2020;29/10/2021 00:00;star is evolved
47423120;352.01;PC;APC;qlp-s01s02;116.235;0.00022;20/12/2018;06/12/2021;06/12/2021 00:00;The period could be half
100099031;353.01;PC;PC;spoc;129.794.344.397.235;0.00006727932;20/12/2018;04/10/2021;29/10/2021 00:00;Too large radius for a planet
100097716;354.01;PC;APC;spoc;300.027.235.263.365;0.00006838338;20/12/2018;04/10/2021;29/10/2021 00:00;Two stars in the same pixel
183593642;355.01;PC;PC;spoc;103.733.669.426.054;0.000031091786;20/12/2018;04/10/2021;29/10/2021 00:00;
369336146;356.01;PC;PC;qlp;576.946;0.00005;20/12/2018;17/11/2020;29/10/2021 00:00;Odd-even. TOI 356. TFOP investigation in progress.
220016044;357.01;PC;PC;spoc;0.939966443907959;0.00004034052;20/12/2018;29/09/2021;29/10/2021 00:00;weak signal
321982642;358.01;PC;PC;spoc;910.408.665.970.085;0.0011821483;20/12/2018;06/11/2020;29/10/2021 00:00;odd/even not reliable
80432617;359.01;PC;PC;qlp;1.645.209;.0;20/12/2018;03/08/2020;29/10/2021 00:00;two events (near 1360 and 1377)
13023738;360.01;PC;FP;qlp;80.635;0.00006;20/12/2018;20/05/2020;29/10/2021 00:00;Centroid shift. Potential secondary at 0.4 phase (eccentric). Very large/inflated planet radius for period.
144276942;361.01;PC;APC;spoc;153.516.515.472.807;0.000073934236;20/12/2018;12/11/2021;13/11/2021 12:04;TFOP APC
305048116;362.01;PC;PC;qlp;711.686;0.00004;20/12/2018;17/11/2020;29/10/2021 00:00;the super bright star to the southwest is TIC 304698788
262530780;363.01;PC;APC;qlp;822.388;0.00002;20/12/2018;19/11/2020;29/10/2021 00:00;
47425697;364.01;PC;PC;qlp;0.49393;0.00018;20/12/2018;20/05/2020;29/10/2021 00:00;a little v-shaped
118586896;365.01;PC;APC;spoc;12.108.523.443.783;0.0016324294;20/12/2018;17/11/2020;29/10/2021 00:00;likely EB
251878904;366.01;PC;PC;spoc;170.257.772.693.735;0.00035627253;20/12/2018;06/11/2020;29/10/2021 00:00;too faint
9033144;367.01;PC;FP;qlp;471.502;0.00001;20/12/2018;06/11/2020;29/10/2021 00:00;likely EB
77031413;368.01;PC;FP;qlp;138.665;0.00003;20/12/2018;20/05/2020;29/10/2021 00:00;two stars in the same pixel
251855940;370.01;PC;PC;spoc;40.462.924.075.272;0.00036544813;20/12/2018;06/11/2020;29/10/2021 00:00;VPC
156016136;371.01;PC;PC;qlp;348.139;0.00001;20/12/2018;19/11/2020;29/10/2021 00:00;TOI 371.01
441075486;372.01;PC;APC;qlp-s01s02;112.026;0.00003;20/12/2018;07/12/2021;07/12/2021 00:00;likely EB
9032368;373.01;PC;FP;qlp;1.632;0.00042;20/12/2018;20/05/2020;29/10/2021 00:00;target is likely 9032367 (still possible to be a planet)
280097543;375.01;PC;PC;spoc-s01-s39-b0A-PC;945.464.472.147.352;0.000055229375;20/12/2018;21/03/2022;25/03/2022 12:06;evolved host star
144301273;376.01;PC;PC;spoc;275.099.153.912.624;0.000081251324;20/12/2018;04/10/2021;29/10/2021 00:00;
139285736;377.01;EB;FP;qlp-s01s02;155.028;0.00005;20/12/2018;06/12/2021;06/12/2021 00:00;possible centroid offset
20892672;378.01;EB;FP;qlp-s01s02;310.926;0.00045;20/12/2018;06/12/2021;06/12/2021 00:00;2 stars in same pixel with dmag 1
220396259;379.01;EB;FP;qlp-s12-ffi;0.91677;0.00001;01/10/2018;07/12/2021;21/12/2021 12:05;NEB 45
100014359;380.01;PC;PC;spoc;0.504539765243224;0.000007881176;20/12/2018;04/10/2021;29/10/2021 00:00;no stellar parameters
207084429;381.01;EB;FP;qlp-s29-ffi;489.577;0.00004;20/12/2018;06/12/2021;21/12/2021 12:05;TFOP FP
229091748;382.01;EB;FP;qlp-s01s02;0.4568;0.00004;20/12/2018;06/12/2021;06/12/2021 00:00;TFOP FP
167418898;383.01;PC;FP;qlp;1.098.036;0.00006;16/01/2019;20/05/2020;29/10/2021 00:00;likely large planet on 167418903
155995204;384.01;EB;FP;qlp-s01s02;930.734;0.00218;20/12/2018;07/12/2021;07/12/2021 00:00;big
300810086;385.01;EB;FP;spoc;0.668071979530202;0.000047882862;01/10/2018;22/03/2021;29/10/2021 00:00;TFOP FP
238059180;386.01;PC;PC;spoc-s01-s39-b0A-PC;511.196.339.759.284;0.00004690863;01/10/2018;21/03/2022;25/03/2022 12:06;v-shaped
92359850;387.01;EB;FP;qlp;4.155;.0;16/01/2019;22/12/2020;29/10/2021 00:00;NEB
422655579;388.01;KP;KP;spoc-s42-s43-b0A;290.376.773.253.031;0.00006386477;08/02/2019;13/01/2022;26/01/2022 12:06;WASP-71 b
271900960;389.01;EB;FP;qlp-s04-b01;1.345.913;0.00113;24/01/2019;07/12/2021;07/12/2021 00:00;TFOP FP
250386181;390.01;EB;FP;spoc-s04-b03;1.470.258;0.000079;08/02/2019;07/12/2021;08/12/2021 00:00;TFOP FP
382391899;391.01;KP;KP;spoc;195.509.315.621.449;0.0000005389738;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-50b
328350926;392.01;PC;APC;qlp;0.8490649;0.0000002;24/01/2019;28/01/2021;29/10/2021 00:00;same pixel as 328350925 and 328350924
29960109;393.01;PC;FP;qlp;249.221;0.00061;16/01/2019;20/05/2020;29/10/2021 00:00;may be on 29960110
9858404;394.01;EB;APC;qlp;0.39149;0.00002;24/01/2019;10/01/2021;19/01/2022 12:03;v-shaped
38541473;395.01;EB;APC;spoc-s01-s36-b0A;606.134.411.974.424;0.0000038455055;16/01/2019;07/12/2021;21/12/2021 12:05;large
178155732;396.01;CP;CP;spoc;59.739.124.488.142;0.000018663182;08/02/2019;02/12/2021;07/12/2021 12:08;HR 858 c / TOI 396.01
178155732;396.02;PC;CP;qlp;358.529;0.00001;08/02/2019;22/12/2020;29/10/2021 00:00;confirmed planet - Vanderburg 2019
178155732;396.03;CP;CP;spoc;112.304.604.770.758;0.000045497905;24/06/2020;02/12/2021;03/12/2021 12:05;HR 858 d
219379012;397.01;EB;FP;qlp-s31-ffi;15.464.949;0.0000064;16/01/2019;07/12/2021;21/12/2021 12:05;close companion star 219379014
1129033;398.01;KP;KP;spoc;136.002.827.981.971;0.00000020811382;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-77 A b
219388773;399.01;PC;FP;spoc;1.571.151;0.000355;31/01/2019;31/01/2019;29/10/2021 00:00;follow-up in progress
35857242;400.01;KP;KP;qlp;36.344.447;0.0000042;08/02/2019;01/02/2021;29/10/2021 00:00;WASP-138b
259701242;401.01;EB;FP;qlp-s30-ffi;248.548;0.00002;24/01/2019;07/12/2021;21/12/2021 12:05;may be on 259701232
120896927;402.01;CP;CP;spoc;475.597.367.928.781;0.000018542138;31/01/2019;01/12/2021;07/12/2021 12:08;HD 15337 b
120896927;402.02;CP;CP;spoc;171.807.213.590.134;0.000045769633;31/01/2019;01/12/2021;07/12/2021 12:08;HD 15337 c
257567854;403.01;KP;KP;spoc;3.532.822;0.000138;08/02/2019;08/02/2019;29/10/2021 00:00;WASP-22b
166833457;404.01;KP;KP;spoc;296.264.019.750.485;0.0000014873655;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-98 b
176984236;405.01;EB;FP;qlp-s32-ffi;17.560.902;0.0000011;16/01/2019;07/12/2021;21/12/2021 12:05;NEB on 176984248
153065527;406.01;PC;PC;spoc;131.757.294.345.325;0.00003133705;17/05/2019;06/07/2021;12/11/2021 00:00;TOI406
153065527;406.02;PC;PC;spoc;661.491.101.611.225;0.000031293035;19/07/2021;19/07/2021;29/10/2021 00:00;potential multi
349518800;407.01;PC;APC;qlp;21.654.707;0.0000035;16/01/2019;28/01/2021;29/10/2021 00:00;TFOP FP
176778112;408.01;EB;FP;qlp;133.679;.0;08/02/2019;22/12/2020;29/10/2021 00:00;TFOP NEB
167754523;409.01;PC;FP;qlp;67.992.776;0.0000402;16/01/2019;11/02/2021;29/10/2021 00:00;centroid offset on 167754526
206466531;410.01;EB;FP;qlp-s30-ffi;142.744;0.00001;24/01/2019;07/12/2021;21/12/2021 12:05;Retired as FP by TFOP
100990000;411.01;PC;PC;spoc;957.307.063.556.275;0.000027522863;07/05/2019;06/07/2021;29/10/2021 00:00;multi-planet system
100990000;411.02;PC;PC;spoc;404.041.303.554.557;0.000022564871;17/05/2019;15/07/2021;29/10/2021 00:00;potential L1 and multi
7624182;412.01;PC;FP;qlp;11.097.378;0.0000023;31/01/2019;31/01/2019;29/10/2021 00:00;
170634116;413.01;KP;KP;spoc;366.239.178.108.442;0.0000006944911;06/06/2019;02/12/2021;07/12/2021 12:08;WASP-79 b
325680697;414.01;EB;FP;qlp-s31-ffi;182.488;.0;08/02/2019;07/12/2021;21/12/2021 12:05;TFOP FP
152476657;415.01;KP;KP;spoc;361.126.205.809.684;0.0000021989042;06/06/2019;02/12/2021;07/12/2021 12:08;WASP-120 b
49899799;416.01;EB;FP;qlp;70.114;0.00001;16/01/2019;10/01/2021;29/10/2021 00:00;tropical Jupiter
339733013;417.01;EB;FP;qlp-s13-ffi;562.162;0.00007;16/01/2019;07/12/2021;21/12/2021 12:05;may be on 339733023
178284730;418.01;KP;KP;spoc;223.598.645.523.921;0.00000050749037;06/06/2019;02/12/2021;07/12/2021 12:08;WASP 140 b
279251651;419.01;EB;FP;spoc-s13-b02;0.403842579347559;0.00003153845;16/01/2019;07/12/2021;21/12/2021 12:05;Rstar 0.55
408159788;420.01;EB;FP;qlp-s32-ffi;2.300.698;0.0000243;08/02/2019;07/12/2021;21/12/2021 12:05;SG1 check if it is on target. Retired as NEB.
94986319;421.01;CP;CP;spoc;16.067.522.015.214;0.000017260583;17/05/2019;02/12/2021;07/12/2021 12:08;TOI-421 c / TOI-421.01
94986319;421.02;CP;CP;spoc;519.768.583.560.535;0.000029365994;21/10/2021;21/10/2021;12/01/2022 12:02;TOI-421 b / TOI-421.02
117979455;422.01;PC;PC;spoc;0.633337173732163;0.000017965727;08/02/2019;15/07/2021;29/10/2021 00:00;ephemeris match to TIC 117979850 / TOI 428
43647325;423.01;KP;KP;spoc;316.156.970.080.926;0.0000006725267;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-35 b
117979694;424.01;PC;FP;qlp;0.99114;0.00024;08/02/2019;20/05/2020;29/10/2021 00:00;centroid offset
169532369;425.01;EB;FP;qlp-s05-b01;360.364;0.00032;08/02/2019;07/12/2021;07/12/2021 00:00;retired as SB1
189013224;426.01;PC;PC;spoc;132.050.371.000.698;0.000012123584;08/02/2019;01/07/2021;29/10/2021 00:00;out-of-transit is not flat
70914192;427.01;EB;APC;qlp;0.6090253;0.0000002;08/02/2019;01/02/2021;29/10/2021 00:00;V-shaped
117979850;428.01;EB;APC;qlp;0.6333315;0.0000015;08/02/2019;08/02/2019;29/10/2021 00:00;Significant odd-even. TFOP APC
259592689;429.01;PC;PC;qlp;.0;.0;31/01/2019;23/11/2020;29/10/2021 00:00;TOI 429
459942762;430.01;EB;FP;qlp-s05-b01;0.58644;0.00006;08/02/2019;07/12/2021;07/12/2021 00:00;Retired as NEB
31374837;431.01;PC;CP;spoc;124.610.086.397.464;0.000013197421;08/02/2019;15/07/2021;29/10/2021 00:00;potential multi
31374837;431.02;PC;CP;spoc;0.490058941306193;0.000005511132;06/06/2019;06/07/2021;29/10/2021 00:00;L1 candidate
38686737;432.01;PC;FP;qlp;224.704;0.00014;08/02/2019;08/02/2019;29/10/2021 00:00;
188989177;433.01;PC;FP;qlp;117.409;0.00004;08/02/2019;20/05/2020;29/10/2021 00:00;secondary eclipse
78055054;434.01;KP;KP;spoc;4.388.851.647.462;0.000003271517;06/06/2019;02/12/2021;07/12/2021 12:08;HATS-43 b
44647437;435.01;PC;PC;spoc;335.290.698.241.063;0.00001420936;06/06/2019;01/02/2021;29/10/2021 00:00;
44745077;436.01;EB;FP;qlp-s05-b01;18.756;0.00017;31/01/2019;07/12/2021;07/12/2021 00:00;v-shaped due to short transit duration
32499655;437.01;KP;KP;spoc;274.390.294.216.269;0.000004252865;06/06/2019;02/12/2021;07/12/2021 12:08;HATS-44 b
468880077;438.01;PC;PC;qlp-s44-ffi;58.123.478;0.0000164;08/02/2019;10/01/2022;26/01/2022 12:06;potential L1 planet
13021029;439.01;KP;KP;spoc;385.588.998.096.666;0.0000033092304;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-61 b
143350972;440.01;EB;FP;qlp-s05-b01;10.817;0.00014;31/01/2019;07/12/2021;21/12/2021 12:05;two stars in the same pixel
70899085;442.01;CP;CP;spoc;40.520.368;0.0000044;08/02/2019;02/12/2021;07/12/2021 12:08;LP 714-47 b
117979897;443.01;KP;KP;spoc;33.106.692.005.591;0.0000034830468;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-141 b
179034327;444.01;PC;PC;spoc;179.635.082.681.689;0.00009304675;17/05/2019;14/07/2021;29/10/2021 00:00;
14091704;445.01;PC;PC;qlp-s32-tois;0.7649571;0.0000004;31/01/2019;07/12/2021;21/12/2021 12:05;
1449640;446.01;EB;APC;spoc-s01-s36-b0A;350.180.229.367.037;0.0000023510488;08/02/2019;07/12/2021;21/12/2021 12:05;TFOP APC
14091633;447.01;EB;APC;spoc;552.927.430.958.881;0.000090661684;31/01/2019;02/02/2021;29/10/2021 00:00;big
139528693;449.01;KP;KP;spoc;217.517.287.669.693;0.0000018662555;08/02/2019;02/12/2021;07/12/2021 12:08;WASP-78 b
77951245;450.01;PC;APC;spoc;107.148.661.287.126;0.0005978869;17/05/2019;02/02/2021;29/10/2021 00:00;TFOP APC
257605131;451.01;CP;CP;spoc;163.648.730.373.237;0.00004921217;31/01/2019;01/07/2021;29/10/2021 00:00;TOI-451 d / TOI-451.01
257605131;451.02;CP;CP;spoc;185.866.242.291.198;0.000013506013;28/07/2021;28/07/2021;29/10/2021 00:00;TOI-451 b
257605131;451.03;CP;CP;spoc;919.107.915.062.941;0.00009691549;28/07/2021;28/07/2021;29/10/2021 00:00;TOI-451 c
139733308;452.01;KP;KP;spoc;476.339.524.215.734;0.000003422334;08/02/2019;02/12/2021;07/12/2021 12:08;HATS-5 b
452808876;453.01;KP;KP;qlp;270.582;0.00008;08/02/2019;20/05/2020;29/10/2021 00:00;WASP-82b
153077621;454.01;PC;APC;spoc;180.826.084.178.302;0.000027851647;17/05/2019;08/09/2021;29/10/2021 00:00;There are three TICs associated with this star within 3 arcseconds (TIC 153077619 (bright neighbor) and TICs 153077621 and 651051509 which are the same star.). TIC153077619 is brighter (Tmag=8.3) and is more likely the target. It is a sunlike star - given the V-shape and the depth this signal is likely a FP. Retired as APC/BEB?/SB1 by TFOP
98796344;455.01;CP;CP;spoc;535.877.595.248.221;0.000007548971;08/02/2019;02/12/2021;07/12/2021 12:08;LTT 1445 A b
77228304;456.01;PC;FP;spoc;0.336826;0.000017;06/06/2019;06/06/2019;29/10/2021 00:00;
89256802;457.01;PC;PC;spoc;117.598.344.924.082;0.0000045913566;08/02/2019;15/07/2021;29/10/2021 00:00;v-shaped
64071894;458.01;PC;PC;spoc;175.288.346.530.473;0.000052483167;08/02/2019;15/07/2021;29/10/2021 00:00;two stars in same pixel
38603673;459.01;PC;APC;qlp;44.291.382;0.0000062;31/01/2019;28/01/2021;29/10/2021 00:00;TOFP FP
9804616;460.01;EB;FP;spoc-s04-b03;0.516834685451029;0.000016358525;08/02/2019;07/12/2021;08/12/2021 00:00;"Retired as SEB2	"
